TransactionID,CustomerID,Restaurant,Location,Date,Time,OrderType,PaymentMethod,ItemsOrdered,Subtotal,Discount,Tax,Tip,DeliveryFee,Total,ProcessingTimeMin,EmployeeID,Weather,PromotionCode,SatisfactionRating,TransactionType,RefundReason,OriginalTransactionID,IsDuplicate,IsRefund,DateTime,Year,Month,Day,DayOfWeek,Hour
11660,CUST0033,SandwichShop,New York,2025-02-08,15:59:00,Drive-thru,Mobile App,"Salad, Soup, Meatball Sub, Soup",25.96,0.0,2.14,0.0,0.0,28.1,11.0,EMP010,Cloudy,,,Purchase,,,False,False,2025-02-08 15:59:00,2025,2,8,Saturday,15
11661,CUST0143,PizzaCo,Phoenix,2025-02-08,13:35:00,Takeout,Gift Card,"Veggie Pizza, Chicken Wings",25.98,0.0,2.14,0.0,0.0,28.12,22.0,EMP010,Sunny,FREESIDE,,Purchase,,,False,False,2025-02-08 13:35:00,2025,2,8,Saturday,13
11662,CUST0143,BurgerPlace,Chicago,2025-02-08,20:14:00,Drive-thru,Credit Card,Classic Burger,7.99,0.0,0.66,0.0,0.0,8.65,10.0,EMP009,Cloudy,,,Purchase,,,False,False,2025-02-08 20:14:00,2025,2,8,Saturday,20
11663,CUST0121,TacoTime,Houston,2025-02-08,20:38:00,Dine-in,Credit Card,"Fish Taco, Soda",7.18,0.0,0.59,1.44,0.0,9.21,32.0,EMP011,Clear,DISCOUNT10,,Purchase,,,False,False,2025-02-08 20:38:00,2025,2,8,Saturday,20
11664,CUST0128,SandwichShop,Houston,2025-02-08,20:01:00,Drive-thru,Cash,"Cookie, Turkey Club, Veggie Delight, Italian Sub",26.96,0.0,2.22,0.0,0.0,29.18,8.0,EMP028,Rainy,,,Purchase,,,False,False,2025-02-08 20:01:00,2025,2,8,Saturday,20
11665,CUST0094,SandwichShop,Los Angeles,2025-02-08,17:37:00,Dine-in,Credit Card,"Turkey Club, Chicken Bacon Ranch, Veggie Delight, Chips",27.96,0.0,2.31,4.75,0.0,35.02,28.0,EMP010,Sunny,,,Purchase,,,False,False,2025-02-08 17:37:00,2025,2,8,Saturday,17
11666,CUST0002,SandwichShop,New York,2025-02-08,10:23:00,Dine-in,Gift Card,Italian Sub,9.49,0.0,0.78,2.35,0.0,12.62,21.0,EMP025,Cloudy,,2.0,Purchase,,,False,False,2025-02-08 10:23:00,2025,2,8,Saturday,10
11667,CUST0075,SandwichShop,Houston,2025-02-08,11:20:00,Dine-in,Cash,"Soup, Chicken Bacon Ranch, Salad, Salad",28.96,0.0,2.39,4.24,0.0,35.59,32.0,EMP024,Snowy,,,Purchase,,,False,False,2025-02-08 11:20:00,2025,2,8,Saturday,11
11668,CUST0010,SandwichShop,Phoenix,2025-02-08,10:18:00,Delivery,Cash,"Soup, Italian Sub, Chips, Meatball Sub",25.46,0.0,2.1,3.27,4.14,34.97,53.0,EMP018,Sunny,LOYALTY,,Purchase,,,False,False,2025-02-08 10:18:00,2025,2,8,Saturday,10
11669,CUST0122,PizzaCo,Los Angeles,2025-02-09,15:21:00,Delivery,Gift Card,"Chicken Wings, Soda, Hawaiian Pizza",28.47,0.0,2.35,3.67,5.19,39.68,55.0,EMP009,Cloudy,NEWCUST,5.0,Purchase,,,False,False,2025-02-09 15:21:00,2025,2,9,Sunday,15
11670,CUST0037,PizzaCo,Phoenix,2025-02-09,11:29:00,Dine-in,Debit Card,"Breadsticks, Salad, Meat Lovers Pizza",31.97,0.0,2.64,5.75,0.0,40.36,23.0,EMP027,Cloudy,,3.0,Purchase,,,False,False,2025-02-09 11:29:00,2025,2,9,Sunday,11
11671,CUST0131,BurgerPlace,Phoenix,2025-02-09,14:31:00,Drive-thru,Debit Card,"Soda, Bacon Burger",13.28,0.0,1.1,0.0,0.0,14.38,7.0,EMP018,Clear,NEWCUST,,Purchase,,,False,False,2025-02-09 14:31:00,2025,2,9,Sunday,14
11672,CUST0147,SandwichShop,New York,2025-02-09,15:13:00,Delivery,Cash,"Salad, Soda",9.18,0.68,0.7,1.2,4.77,15.17,38.0,EMP014,Rainy,,3.0,Purchase,,,False,False,2025-02-09 15:13:00,2025,2,9,Sunday,15
11673,CUST0067,TacoTime,New York,2025-02-09,16:45:00,Dine-in,Credit Card,"Chicken Taco, Churros",7.78,0.0,0.64,1.09,0.0,9.51,25.0,EMP007,Cloudy,,,Purchase,,,False,False,2025-02-09 16:45:00,2025,2,9,Sunday,16
11674,CUST0118,BurgerPlace,New York,2025-02-09,17:43:00,Dine-in,Gift Card,"Milkshake, Veggie Burger",15.98,0.0,1.32,1.67,0.0,18.97,22.0,EMP007,Cloudy,,5.0,Purchase,,,False,False,2025-02-09 17:43:00,2025,2,9,Sunday,17
11675,CUST0014,BurgerPlace,New York,2025-02-09,12:07:00,Delivery,Debit Card,"Bacon Burger, Soda, Veggie Burger, Soda",25.56,0.0,2.11,4.29,5.54,37.5,42.0,EMP021,Snowy,,,Purchase,,,False,False,2025-02-09 12:07:00,2025,2,9,Sunday,12
11676,CUST0140,TacoTime,New York,2025-02-09,17:24:00,Dine-in,Debit Card,Chicken Taco,4.29,0.72,0.29,0.89,0.0,4.75,30.0,EMP006,Rainy,,,Purchase,,,False,False,2025-02-09 17:24:00,2025,2,9,Sunday,17
11677,CUST0003,BurgerPlace,New York,2025-02-09,14:16:00,Delivery,Gift Card,Classic Burger,7.99,0.0,0.66,1.81,3.02,13.48,26.0,EMP015,Sunny,,5.0,Purchase,,,False,False,2025-02-09 14:16:00,2025,2,9,Sunday,14
11678,CUST0143,SandwichShop,Los Angeles,2025-02-09,18:51:00,Takeout,Debit Card,"Chips, Soda, Salad",11.17,1.41,0.81,0.0,0.0,10.57,11.0,EMP025,Clear,LOYALTY,,Purchase,,,False,False,2025-02-09 18:51:00,2025,2,9,Sunday,18
11679,CUST0010,TacoTime,Houston,2025-02-09,18:22:00,Delivery,Gift Card,"Burrito, Beef Taco",12.98,0.0,1.07,1.88,3.7,19.63,30.0,EMP029,Sunny,,,Purchase,,,False,False,2025-02-09 18:22:00,2025,2,9,Sunday,18
11680,CUST0147,PizzaCo,New York,2025-02-09,11:27:00,Dine-in,Cash,"Chicken Wings, Hawaiian Pizza, Breadsticks, Cheese Pizza",44.96,0.0,3.71,6.5,0.0,55.17,37.0,EMP021,Rainy,,,Purchase,,,False,False,2025-02-09 11:27:00,2025,2,9,Sunday,11
11681,CUST0059,PizzaCo,Chicago,2025-02-09,11:17:00,Takeout,Mobile App,Hawaiian Pizza,15.99,0.0,1.32,0.0,0.0,17.31,24.0,EMP014,Cloudy,LOYALTY,,Purchase,,,False,False,2025-02-09 11:17:00,2025,2,9,Sunday,11
11682,CUST0020,PizzaCo,Chicago,2025-02-09,18:43:00,Dine-in,Cash,"Hawaiian Pizza, Dessert Pizza",24.98,0.0,2.06,5.87,0.0,32.91,21.0,EMP030,Sunny,,,Purchase,,,False,False,2025-02-09 18:43:00,2025,2,9,Sunday,18
11683,CUST0010,BurgerPlace,New York,2025-02-09,12:45:00,Delivery,Gift Card,Classic Burger,7.99,1.1,0.57,0.98,4.39,12.83,40.0,EMP011,Snowy,,3.0,Purchase,,,False,False,2025-02-09 12:45:00,2025,2,9,Sunday,12
11684,CUST0112,BurgerPlace,Houston,2025-02-09,15:47:00,Delivery,Credit Card,"Cheeseburger, Classic Burger",16.98,0.0,1.4,2.8,3.15,24.33,29.0,EMP005,Sunny,,,Purchase,,,False,False,2025-02-09 15:47:00,2025,2,9,Sunday,15
11685,CUST0112,TacoTime,New York,2025-02-09,09:32:00,Drive-thru,Debit Card,"Soda, Beef Taco, Burrito",15.17,0.0,1.25,0.0,0.0,16.42,13.0,EMP014,Sunny,,4.0,Purchase,,,False,False,2025-02-09 09:32:00,2025,2,9,Sunday,9
11686,CUST0060,BurgerPlace,Houston,2025-02-10,11:34:00,Drive-thru,Debit Card,"Onion Rings, Bacon Burger",15.98,0.0,1.32,0.0,0.0,17.3,13.0,EMP004,Cloudy,,,Purchase,,,False,False,2025-02-10 11:34:00,2025,2,10,Monday,11
11687,CUST0070,BurgerPlace,Los Angeles,2025-02-10,11:46:00,Takeout,Cash,"Onion Rings, Chicken Sandwich, Double Burger, Chicken Sandwich",35.96,3.3,2.69,0.0,0.0,35.35,12.0,EMP003,Cloudy,,3.0,Purchase,,,False,False,2025-02-10 11:46:00,2025,2,10,Monday,11
11688,CUST0074,PizzaCo,New York,2025-02-10,18:38:00,Drive-thru,Mobile App,Cheese Pizza,12.99,2.54,0.86,0.0,0.0,11.31,8.0,EMP012,Rainy,,3.0,Purchase,,,False,False,2025-02-10 18:38:00,2025,2,10,Monday,18
11689,CUST0027,TacoTime,Chicago,2025-02-10,10:37:00,Dine-in,Debit Card,"Chicken Taco, Beef Taco, Churros, Churros",15.26,0.0,1.26,2.55,0.0,19.07,23.0,EMP016,Rainy,,,Purchase,,,False,False,2025-02-10 10:37:00,2025,2,10,Monday,10
11690,CUST0103,BurgerPlace,Los Angeles,2025-02-10,15:55:00,Dine-in,Cash,"Fries, Chicken Sandwich, Milkshake",18.97,0.0,1.57,3.89,0.0,24.43,36.0,EMP007,Sunny,,2.0,Purchase,,,False,False,2025-02-10 15:55:00,2025,2,10,Monday,15
11691,CUST0086,PizzaCo,Chicago,2025-02-10,14:35:00,Drive-thru,Gift Card,"Salad, Pepperoni Pizza, Hawaiian Pizza",38.97,0.0,3.22,0.0,0.0,42.19,13.0,EMP022,Cloudy,,,Purchase,,,False,False,2025-02-10 14:35:00,2025,2,10,Monday,14
11693,CUST0118,PizzaCo,Houston,2025-02-10,20:52:00,Delivery,Cash,"Salad, Meat Lovers Pizza",25.98,0.0,2.14,6.05,4.15,38.32,47.0,EMP003,Sunny,,1.0,Purchase,,,False,False,2025-02-10 20:52:00,2025,2,10,Monday,20
11694,CUST0090,PizzaCo,Houston,2025-02-10,12:51:00,Takeout,Credit Card,"Hawaiian Pizza, Hawaiian Pizza, Cheese Pizza, Breadsticks",50.96,0.0,4.2,0.0,0.0,55.16,10.0,EMP006,Rainy,BOGO,,Purchase,,,False,False,2025-02-10 12:51:00,2025,2,10,Monday,12
11695,CUST0019,PizzaCo,New York,2025-02-10,10:55:00,Dine-in,Mobile App,"Pepperoni Pizza, Veggie Pizza, Dessert Pizza, Dessert Pizza",48.96,6.89,3.47,10.3,0.0,55.84,41.0,EMP023,Sunny,,2.0,Purchase,,,False,False,2025-02-10 10:55:00,2025,2,10,Monday,10
11696,CUST0089,TacoTime,Los Angeles,2025-02-10,17:11:00,Dine-in,Debit Card,Soda,2.19,0.0,0.18,0.51,0.0,2.88,36.0,EMP003,Snowy,,4.0,Purchase,,,False,False,2025-02-10 17:11:00,2025,2,10,Monday,17
11697,CUST0120,SandwichShop,New York,2025-02-10,13:59:00,Takeout,Debit Card,Chicken Bacon Ranch,9.99,0.0,0.82,0.0,0.0,10.81,19.0,EMP012,Sunny,,3.0,Purchase,,,False,False,2025-02-10 13:59:00,2025,2,10,Monday,13
11698,CUST0135,PizzaCo,Los Angeles,2025-02-10,20:53:00,Delivery,Gift Card,"Chicken Wings, Chicken Wings",19.98,0.0,1.65,4.04,3.95,29.62,46.0,EMP004,Sunny,,,Purchase,,,False,False,2025-02-10 20:53:00,2025,2,10,Monday,20
11699,CUST0035,BurgerPlace,New York,2025-02-10,12:20:00,Dine-in,Cash,Bacon Burger,10.99,0.0,0.91,1.61,0.0,13.51,37.0,EMP023,Sunny,,2.0,Purchase,,,False,False,2025-02-10 12:20:00,2025,2,10,Monday,12
11700,CUST0117,BurgerPlace,New York,2025-02-10,19:24:00,Takeout,Gift Card,"Milkshake, Milkshake",11.98,0.0,0.99,0.0,0.0,12.97,22.0,EMP006,Clear,,,Purchase,,,False,False,2025-02-10 19:24:00,2025,2,10,Monday,19
11701,CUST0013,PizzaCo,Chicago,2025-02-10,20:49:00,Delivery,Mobile App,"Chicken Wings, Meat Lovers Pizza",27.98,0.0,2.31,5.16,5.26,40.71,57.0,EMP011,Cloudy,,,Purchase,,,False,False,2025-02-10 20:49:00,2025,2,10,Monday,20
11702,CUST0077,TacoTime,Los Angeles,2025-02-10,13:34:00,Drive-thru,Cash,Burrito,8.99,0.0,0.74,0.0,0.0,9.73,11.0,EMP009,Sunny,LOYALTY,,Purchase,,,False,False,2025-02-10 13:34:00,2025,2,10,Monday,13
11704,CUST0089,PizzaCo,New York,2025-02-10,12:51:00,Drive-thru,Credit Card,"Chicken Wings, Soda, Pepperoni Pizza",27.47,0.0,2.27,0.0,0.0,29.74,13.0,EMP029,Snowy,,,Purchase,,,False,False,2025-02-10 12:51:00,2025,2,10,Monday,12
11705,CUST0050,BurgerPlace,Houston,2025-02-11,10:13:00,Drive-thru,Mobile App,"Classic Burger, Veggie Burger, Soda, Cheeseburger",29.26,5.38,1.97,0.0,0.0,25.85,14.0,EMP016,Cloudy,,,Purchase,,,False,False,2025-02-11 10:13:00,2025,2,11,Tuesday,10
11707,CUST0087,SandwichShop,Houston,2025-02-11,11:14:00,Dine-in,Mobile App,Salad,6.99,0.0,0.58,1.4,0.0,8.97,37.0,EMP001,Cloudy,,5.0,Purchase,,,False,False,2025-02-11 11:14:00,2025,2,11,Tuesday,11
11708,CUST0038,TacoTime,New York,2025-02-11,09:26:00,Delivery,Debit Card,Quesadilla,7.99,0.0,0.66,0.86,4.21,13.72,50.0,EMP014,Snowy,,,Purchase,,,False,False,2025-02-11 09:26:00,2025,2,11,Tuesday,9
11709,CUST0004,BurgerPlace,Los Angeles,2025-02-11,14:44:00,Drive-thru,Mobile App,"Onion Rings, Veggie Burger, Veggie Burger, Soda",27.26,0.0,2.25,0.0,0.0,29.51,5.0,EMP027,Clear,,1.0,Purchase,,,False,False,2025-02-11 14:44:00,2025,2,11,Tuesday,14
11710,CUST0128,TacoTime,Houston,2025-02-11,15:26:00,Delivery,Credit Card,Beef Taco,3.99,0.0,0.33,0.57,3.06,7.95,25.0,EMP003,Sunny,,,Purchase,,,False,False,2025-02-11 15:26:00,2025,2,11,Tuesday,15
11711,CUST0106,PizzaCo,Houston,2025-02-11,19:08:00,Dine-in,Debit Card,"Pepperoni Pizza, Dessert Pizza, Pepperoni Pizza",38.97,0.0,3.22,9.42,0.0,51.61,23.0,EMP020,Sunny,,,Purchase,,,False,False,2025-02-11 19:08:00,2025,2,11,Tuesday,19
11712,CUST0135,TacoTime,Phoenix,2025-02-11,13:00:00,Delivery,Gift Card,"Fish Taco, Chicken Taco, Nachos, Mexican Rice",19.26,0.0,1.59,2.31,4.16,27.32,42.0,EMP014,Clear,NEWCUST,4.0,Purchase,,,False,False,2025-02-11 13:00:00,2025,2,11,Tuesday,13
11713,CUST0024,PizzaCo,Houston,2025-02-11,12:27:00,Drive-thru,Gift Card,Pepperoni Pizza,14.99,0.0,1.24,0.0,0.0,16.23,9.0,EMP007,Sunny,,,Purchase,,,False,False,2025-02-11 12:27:00,2025,2,11,Tuesday,12
11714,CUST0044,TacoTime,New York,2025-02-11,11:38:00,Drive-thru,Mobile App,"Burrito, Nachos",15.98,0.0,1.32,0.0,0.0,17.3,5.0,EMP025,Sunny,,,Purchase,,,False,False,2025-02-11 11:38:00,2025,2,11,Tuesday,11
11715,CUST0112,SandwichShop,Los Angeles,2025-02-11,20:53:00,Drive-thru,Gift Card,"Italian Sub, Veggie Delight, Soup, Soup",26.96,0.0,2.22,0.0,0.0,29.18,10.0,EMP013,Sunny,BOGO,,Purchase,,,False,False,2025-02-11 20:53:00,2025,2,11,Tuesday,20
11716,CUST0090,TacoTime,Houston,2025-02-11,08:11:00,Drive-thru,Cash,Mexican Rice,2.99,0.0,0.25,0.0,0.0,3.24,8.0,EMP009,Sunny,,4.0,Purchase,,,False,False,2025-02-11 08:11:00,2025,2,11,Tuesday,8
11717,CUST0059,TacoTime,New York,2025-02-11,11:50:00,Drive-thru,Gift Card,Beans,2.49,0.0,0.21,0.0,0.0,2.7,9.0,EMP005,Rainy,,3.0,Purchase,,,False,False,2025-02-11 11:50:00,2025,2,11,Tuesday,11
11718,CUST0121,SandwichShop,Chicago,2025-02-11,19:53:00,Dine-in,Cash,"Salad, Soda, Veggie Delight, Chips",18.66,0.0,1.54,3.19,0.0,23.39,35.0,EMP024,Rainy,NEWCUST,5.0,Purchase,,,False,False,2025-02-11 19:53:00,2025,2,11,Tuesday,19
11719,CUST0056,TacoTime,Houston,2025-02-11,14:29:00,Drive-thru,Credit Card,"Beef Taco, Fish Taco, Fish Taco",13.97,0.0,1.15,0.0,0.0,15.12,11.0,EMP003,Rainy,,,Purchase,,,False,False,2025-02-11 14:29:00,2025,2,11,Tuesday,14
11720,CUST0003,SandwichShop,Chicago,2025-02-11,17:45:00,Dine-in,Gift Card,"Soda, Chips, Cookie, Soup",10.66,0.0,0.88,1.59,0.0,13.13,36.0,EMP023,Cloudy,,,Purchase,,,False,False,2025-02-11 17:45:00,2025,2,11,Tuesday,17
11721,CUST0135,TacoTime,Chicago,2025-02-11,18:59:00,Drive-thru,Mobile App,"Fish Taco, Beef Taco",8.98,0.0,0.74,0.0,0.0,9.72,11.0,EMP020,Cloudy,DISCOUNT10,,Purchase,,,False,False,2025-02-11 18:59:00,2025,2,11,Tuesday,18
11722,CUST0023,TacoTime,Phoenix,2025-02-11,13:27:00,Dine-in,Gift Card,Burrito,8.99,0.0,0.74,1.45,0.0,11.18,17.0,EMP020,Cloudy,,3.0,Purchase,,,False,False,2025-02-11 13:27:00,2025,2,11,Tuesday,13
11723,CUST0056,BurgerPlace,Los Angeles,2025-02-11,13:51:00,Dine-in,Gift Card,"Veggie Burger, Milkshake",15.98,0.0,1.32,3.25,0.0,20.55,20.0,EMP017,Sunny,,,Purchase,,,False,False,2025-02-11 13:51:00,2025,2,11,Tuesday,13
11724,CUST0079,BurgerPlace,Chicago,2025-02-12,09:31:00,Delivery,Gift Card,"Milkshake, Soda",8.28,0.0,0.68,1.09,4.24,14.29,54.0,EMP018,Cloudy,,,Purchase,,,False,False,2025-02-12 09:31:00,2025,2,12,Wednesday,9
11725,CUST0061,TacoTime,New York,2025-02-12,09:18:00,Takeout,Credit Card,"Churros, Fish Taco, Nachos",15.47,0.0,1.28,0.0,0.0,16.75,11.0,EMP028,Cloudy,,,Purchase,,,False,False,2025-02-12 09:18:00,2025,2,12,Wednesday,9
11726,CUST0039,PizzaCo,Houston,2025-02-12,13:55:00,Takeout,Gift Card,"Cheese Pizza, Breadsticks",18.98,0.0,1.57,0.0,0.0,20.55,13.0,EMP029,Sunny,,,Purchase,,,False,False,2025-02-12 13:55:00,2025,2,12,Wednesday,13
11727,CUST0108,TacoTime,Los Angeles,2025-02-12,15:05:00,Delivery,Mobile App,Chicken Taco,4.29,0.0,0.35,0.53,5.35,10.52,37.0,EMP022,Cloudy,,,Purchase,,,False,False,2025-02-12 15:05:00,2025,2,12,Wednesday,15
11728,CUST0030,BurgerPlace,Chicago,2025-02-12,15:48:00,Dine-in,Credit Card,"Cheeseburger, Chicken Sandwich, Cheeseburger",26.97,0.0,2.23,4.42,0.0,33.62,30.0,EMP020,Sunny,,,Purchase,,,False,False,2025-02-12 15:48:00,2025,2,12,Wednesday,15
11730,CUST0113,SandwichShop,Chicago,2025-02-12,16:10:00,Drive-thru,Credit Card,"Soda, Chicken Bacon Ranch",12.18,0.0,1.0,0.0,0.0,13.18,7.0,EMP020,Cloudy,,,Purchase,,,False,False,2025-02-12 16:10:00,2025,2,12,Wednesday,16
11731,CUST0020,TacoTime,New York,2025-02-12,09:55:00,Dine-in,Gift Card,"Burrito, Soda, Mexican Rice, Mexican Rice",17.16,0.0,1.42,2.08,0.0,20.66,20.0,EMP007,Cloudy,,,Purchase,,,False,False,2025-02-12 09:55:00,2025,2,12,Wednesday,9
11732,CUST0126,BurgerPlace,Houston,2025-02-12,12:29:00,Delivery,Gift Card,"Fries, Onion Rings",8.98,0.0,0.74,1.82,3.98,15.52,53.0,EMP003,Cloudy,,4.0,Purchase,,,False,False,2025-02-12 12:29:00,2025,2,12,Wednesday,12
11733,CUST0141,PizzaCo,New York,2025-02-12,15:32:00,Drive-thru,Gift Card,Meat Lovers Pizza,17.99,0.0,1.48,0.0,0.0,19.47,6.0,EMP014,Cloudy,DISCOUNT10,5.0,Purchase,,,False,False,2025-02-12 15:32:00,2025,2,12,Wednesday,15
11734,CUST0002,SandwichShop,Phoenix,2025-02-12,10:55:00,Drive-thru,Debit Card,Salad,6.99,0.0,0.58,0.0,0.0,7.57,12.0,EMP025,Cloudy,,,Purchase,,,False,False,2025-02-12 10:55:00,2025,2,12,Wednesday,10
11735,CUST0147,PizzaCo,Los Angeles,2025-02-12,12:21:00,Dine-in,Mobile App,"Breadsticks, Chicken Wings, Breadsticks",21.97,0.0,1.81,3.66,0.0,27.44,39.0,EMP006,Rainy,,,Purchase,,,False,False,2025-02-12 12:21:00,2025,2,12,Wednesday,12
11736,CUST0085,TacoTime,Los Angeles,2025-02-12,09:48:00,Takeout,Mobile App,"Nachos, Burrito",15.98,0.0,1.32,0.0,0.0,17.3,11.0,EMP013,Rainy,,1.0,Purchase,,,False,False,2025-02-12 09:48:00,2025,2,12,Wednesday,9
11737,CUST0059,SandwichShop,Phoenix,2025-02-12,09:26:00,Delivery,Credit Card,"Chips, Meatball Sub, Turkey Club",19.47,1.32,1.5,4.4,5.71,29.76,49.0,EMP016,Sunny,,1.0,Purchase,,,False,False,2025-02-12 09:26:00,2025,2,12,Wednesday,9
11738,CUST0012,TacoTime,Los Angeles,2025-02-12,13:14:00,Dine-in,Cash,Mexican Rice,2.99,0.0,0.25,0.35,0.0,3.59,35.0,EMP028,Cloudy,,,Purchase,,,False,False,2025-02-12 13:14:00,2025,2,12,Wednesday,13
11739,CUST0108,BurgerPlace,Los Angeles,2025-02-12,13:06:00,Drive-thru,Gift Card,"Classic Burger, Classic Burger, Veggie Burger, Fries",29.96,0.0,2.47,0.0,0.0,32.43,14.0,EMP008,Cloudy,,,Purchase,,,False,False,2025-02-12 13:06:00,2025,2,12,Wednesday,13
11740,CUST0136,SandwichShop,Phoenix,2025-02-12,12:20:00,Drive-thru,Gift Card,"Chips, Veggie Delight, Chicken Bacon Ranch, Chips",21.46,0.0,1.77,0.0,0.0,23.23,6.0,EMP012,Cloudy,,3.0,Purchase,,,False,False,2025-02-12 12:20:00,2025,2,12,Wednesday,12
11741,CUST0031,TacoTime,Los Angeles,2025-02-12,17:14:00,Takeout,Credit Card,"Beans, Nachos, Nachos",16.47,2.84,1.12,0.0,0.0,14.75,16.0,EMP008,Clear,,1.0,Purchase,,,False,False,2025-02-12 17:14:00,2025,2,12,Wednesday,17
11742,CUST0116,BurgerPlace,Los Angeles,2025-02-12,09:49:00,Dine-in,Mobile App,"Bacon Burger, Onion Rings, Double Burger",28.97,0.0,2.39,3.11,0.0,34.47,43.0,EMP027,Clear,,2.0,Purchase,,,False,False,2025-02-12 09:49:00,2025,2,12,Wednesday,9
11744,CUST0006,PizzaCo,Chicago,2025-02-13,17:54:00,Delivery,Mobile App,"Veggie Pizza, Breadsticks, Soda",24.47,0.0,2.02,4.96,4.7,36.15,55.0,EMP024,Sunny,,3.0,Purchase,,,False,False,2025-02-13 17:54:00,2025,2,13,Thursday,17
11745,CUST0094,BurgerPlace,Los Angeles,2025-02-13,13:26:00,Delivery,Debit Card,"Onion Rings, Fries",8.98,0.0,0.74,2.05,3.0,14.77,34.0,EMP016,Sunny,NEWCUST,3.0,Purchase,,,False,False,2025-02-13 13:26:00,2025,2,13,Thursday,13
11746,CUST0005,PizzaCo,Los Angeles,2025-02-13,13:54:00,Drive-thru,Mobile App,Veggie Pizza,15.99,0.0,1.32,0.0,0.0,17.31,12.0,EMP020,Sunny,,,Purchase,,,False,False,2025-02-13 13:54:00,2025,2,13,Thursday,13
11747,CUST0065,PizzaCo,Chicago,2025-02-13,16:11:00,Takeout,Debit Card,Hawaiian Pizza,15.99,0.0,1.32,0.0,0.0,17.31,21.0,EMP028,Sunny,,2.0,Purchase,,,False,False,2025-02-13 16:11:00,2025,2,13,Thursday,16
11748,CUST0111,BurgerPlace,Los Angeles,2025-02-13,17:29:00,Drive-thru,Debit Card,"Milkshake, Soda, Cheeseburger",17.27,0.0,1.42,0.0,0.0,18.69,10.0,EMP021,Sunny,,,Purchase,,,False,False,2025-02-13 17:29:00,2025,2,13,Thursday,17
11749,CUST0146,PizzaCo,Los Angeles,2025-02-13,19:33:00,Drive-thru,Credit Card,"Meat Lovers Pizza, Chicken Wings, Cheese Pizza, Salad",48.96,0.0,4.04,0.0,0.0,53.0,14.0,EMP030,Cloudy,,,Purchase,,,False,False,2025-02-13 19:33:00,2025,2,13,Thursday,19
11750,CUST0053,SandwichShop,New York,2025-02-13,14:38:00,Takeout,Gift Card,Chips,1.99,0.0,0.16,0.0,0.0,2.15,16.0,EMP027,Sunny,,,Purchase,,,False,False,2025-02-13 14:38:00,2025,2,13,Thursday,14
11751,CUST0142,SandwichShop,Phoenix,2025-02-13,12:52:00,Drive-thru,Gift Card,"Soda, Soup",7.18,0.0,0.59,0.0,0.0,7.77,8.0,EMP028,Rainy,,,Purchase,,,False,False,2025-02-13 12:52:00,2025,2,13,Thursday,12
11752,CUST0073,SandwichShop,Los Angeles,2025-02-13,13:34:00,Takeout,Debit Card,Salad,6.99,0.0,0.58,0.0,0.0,7.57,19.0,EMP003,Snowy,FREESIDE,,Purchase,,,False,False,2025-02-13 13:34:00,2025,2,13,Thursday,13
11754,CUST0145,SandwichShop,Los Angeles,2025-02-13,09:37:00,Drive-thru,Credit Card,Salad,6.99,0.0,0.58,0.0,0.0,7.57,6.0,EMP004,Rainy,,,Purchase,,,False,False,2025-02-13 09:37:00,2025,2,13,Thursday,9
11755,CUST0044,SandwichShop,Los Angeles,2025-02-13,08:24:00,Drive-thru,Debit Card,Chips,1.99,0.0,0.16,0.0,0.0,2.15,13.0,EMP014,Cloudy,,,Purchase,,,False,False,2025-02-13 08:24:00,2025,2,13,Thursday,8
11756,CUST0032,TacoTime,Chicago,2025-02-13,21:49:00,Dine-in,Gift Card,"Churros, Fish Taco, Churros",11.97,0.0,0.99,1.52,0.0,14.48,41.0,EMP014,Cloudy,,1.0,Purchase,,,False,False,2025-02-13 21:49:00,2025,2,13,Thursday,21
11758,CUST0072,SandwichShop,Houston,2025-02-13,17:42:00,Drive-thru,Mobile App,"Soup, Chips, Soda",9.17,1.03,0.67,0.0,0.0,8.81,13.0,EMP023,Cloudy,,,Purchase,,,False,False,2025-02-13 17:42:00,2025,2,13,Thursday,17
11759,CUST0065,SandwichShop,Phoenix,2025-02-14,21:13:00,Delivery,Mobile App,"Meatball Sub, Veggie Delight",16.48,0.0,1.36,1.97,5.46,25.27,54.0,EMP015,Cloudy,,,Purchase,,,False,False,2025-02-14 21:13:00,2025,2,14,Friday,21
11760,CUST0126,BurgerPlace,Phoenix,2025-02-14,19:02:00,Dine-in,Mobile App,Veggie Burger,9.99,0.0,0.82,1.39,0.0,12.2,36.0,EMP006,Sunny,,2.0,Purchase,,,False,False,2025-02-14 19:02:00,2025,2,14,Friday,19
11761,CUST0080,BurgerPlace,Phoenix,2025-02-14,11:51:00,Dine-in,Credit Card,"Veggie Burger, Chicken Sandwich, Soda, Chicken Sandwich",30.26,0.0,2.5,7.28,0.0,40.04,27.0,EMP018,Rainy,,,Purchase,,,False,False,2025-02-14 11:51:00,2025,2,14,Friday,11
11763,CUST0075,SandwichShop,Houston,2025-02-14,13:53:00,Takeout,Gift Card,Chicken Bacon Ranch,9.99,0.0,0.82,0.0,0.0,10.81,19.0,EMP018,Clear,FREESIDE,,Purchase,,,False,False,2025-02-14 13:53:00,2025,2,14,Friday,13
